date,day_of_week,day_of_week_code,is_weekend,month, season_code ,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sunday,monday,tuesday,wednesday,thursday,friday,saturday
1/15/2018,Monday,3,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/16/2018,Tuesday,4,0,1,1,24,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/17/2018,Wednesday,5,0,1,1,40,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/18/2018,Thursday,6,1,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/19/2018,Friday,7,1,1,1,83,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/20/2018,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/21/2018,Sunday,2,0,1,1,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/22/2018,Monday,3,0,1,1,21,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/23/2018,Tuesday,4,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/24/2018,Wednesday,5,0,1,1,32,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1/25/2018,Thursday,6,1,1,1,47,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/26/2018,Friday,7,1,1,1,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/27/2018,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1/28/2018,Sunday,2,0,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1/29/2018,Monday,3,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/30/2018,Tuesday,4,0,1,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1/31/2018,Wednesday,5,0,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/1/2018,Thursday,6,1,2,1,25,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/2/2018,Friday,7,1,2,1,77,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/3/2018,Saturday,1,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/4/2018,Sunday,2,0,2,1,20,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/5/2018,Monday,3,0,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/6/2018,Tuesday,4,0,2,1,19,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/7/2018,Wednesday,5,0,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/8/2018,Thursday,6,1,2,1,30,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/9/2018,Friday,1,0,2,1,78,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/10/2018,Saturday,2,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/11/2018,Sunday,3,0,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/12/2018,Monday,4,0,2,1,20,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/13/2018,Tuesday,5,0,2,1,27,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/14/2018,Wednesday,6,1,2,1,42,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/15/2018,Thursday,7,1,2,1,51,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/16/2018,Friday,1,0,2,1,84,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/17/2018,Saturday,2,0,2,1,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/18/2018,Sunday,3,0,2,1,87,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/19/2018,Monday,4,0,2,1,67,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/20/2018,Tuesday,5,0,2,1,54,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/21/2018,Wednesday,6,1,2,1,50,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/22/2018,Thursday,7,1,2,1,63,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/23/2018,Friday,1,0,2,1,85,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2/24/2018,Saturday,2,0,2,1,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2/25/2018,Sunday,3,0,2,1,25,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/26/2018,Monday,4,0,2,1,27,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2/27/2018,Tuesday,5,0,2,1,19,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2/28/2018,Wednesday,6,1,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/1/2018,Thursday,7,1,3,2,24,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/2/2018,Friday,1,0,3,2,64,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/3/2018,Saturday,2,0,3,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/4/2018,Sunday,3,0,3,2,23,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/5/2018,Monday,4,0,3,2,14,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/6/2018,Tuesday,5,0,3,2,16,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/7/2018,Wednesday,6,1,3,2,21,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/8/2018,Thursday,7,1,3,2,29,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/9/2018,Friday,1,0,3,2,46,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/10/2018,Saturday,2,0,3,2,87,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/11/2018,Sunday,3,0,3,2,22,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/12/2018,Monday,4,0,3,2,19,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/13/2018,Tuesday,5,0,3,2,20,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/14/2018,Wednesday,6,1,3,2,39,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/15/2018,Thursday,7,1,3,2,47,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/16/2018,Friday,1,0,3,2,77,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/17/2018,Saturday,2,0,3,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/18/2018,Sunday,3,0,3,2,27,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/19/2018,Monday,4,0,3,2,19,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/20/2018,Tuesday,5,0,3,2,19,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/21/2018,Wednesday,6,1,3,2,22,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/22/2018,Thursday,7,1,3,2,45,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2018,Friday,1,0,3,2,82,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/24/2018,Saturday,2,0,3,2,87,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/25/2018,Sunday,3,0,3,2,31,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/26/2018,Monday,4,0,3,2,40,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/27/2018,Tuesday,5,0,3,2,31,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/28/2018,Wednesday,6,1,3,2,57,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/29/2018,Thursday,7,1,3,2,62,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/30/2018,Friday,1,0,3,2,73,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/31/2018,Saturday,2,0,3,2,88,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/1/2018,Sunday,3,0,4,2,42,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/2/2018,Monday,4,0,4,2,62,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/3/2018,Tuesday,5,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/4/2018,Wednesday,6,1,4,2,49,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/5/2018,Thursday,7,1,4,2,59,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/6/2018,Friday,1,0,4,2,84,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/7/2018,Saturday,2,0,4,2,87,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/8/2018,Sunday,3,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/9/2018,Monday,4,0,4,2,23,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/10/2018,Tuesday,5,0,4,2,20,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/11/2018,Wednesday,6,1,4,2,24,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/12/2018,Thursday,7,1,4,2,38,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/13/2018,Friday,1,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/14/2018,Saturday,2,0,4,2,85,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/15/2018,Sunday,3,0,4,2,18,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/16/2018,Monday,4,0,4,2,6,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/17/2018,Tuesday,5,0,4,2,12,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/18/2018,Wednesday,6,1,4,2,19,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/19/2018,Thursday,7,1,4,2,38,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/20/2018,Friday,1,0,4,2,72,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/21/2018,Saturday,2,0,4,2,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/22/2018,Sunday,3,0,4,2,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/23/2018,Monday,4,0,4,2,79,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4/24/2018,Tuesday,5,0,4,2,70,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/25/2018,Wednesday,6,1,4,2,26,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/26/2018,Thursday,7,1,4,2,29,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4/27/2018,Friday,1,0,4,2,53,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/28/2018,Saturday,2,0,4,2,88,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/29/2018,Sunday,3,0,4,2,46,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4/30/2018,Monday,4,0,4,2,64,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/1/2018,Tuesday,5,0,5,2,15,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/2/2018,Wednesday,6,1,5,2,24,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/3/2018,Thursday,7,1,5,2,42,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/4/2018,Friday,1,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/5/2018,Saturday,2,0,5,2,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/6/2018,Sunday,3,0,5,2,43,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/7/2018,Monday,4,0,5,2,54,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/8/2018,Tuesday,5,0,5,2,64,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/9/2018,Wednesday,6,1,5,2,51,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/10/2018,Thursday,7,1,5,2,56,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/11/2018,Friday,1,0,5,2,77,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/12/2018,Saturday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/13/2018,Sunday,3,0,5,2,36,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/14/2018,Monday,4,0,5,2,39,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/15/2018,Tuesday,5,0,5,2,72,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/16/2018,Wednesday,6,1,5,2,57,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/17/2018,Thursday,7,1,5,2,58,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/18/2018,Friday,1,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/19/2018,Saturday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/20/2018,Sunday,3,0,5,2,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/21/2018,Monday,4,0,5,2,55,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/22/2018,Tuesday,5,0,5,2,51,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/23/2018,Wednesday,6,1,5,2,50,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/24/2018,Thursday,7,1,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/25/2018,Friday,1,0,5,2,82,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5/26/2018,Saturday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/27/2018,Sunday,3,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/28/2018,Monday,4,0,5,2,39,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5/29/2018,Tuesday,5,0,5,2,35,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/30/2018,Wednesday,6,1,5,2,44,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/31/2018,Thursday,7,1,5,2,34,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/1/2018,Friday,1,0,6,3,88,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/2/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/3/2018,Sunday,3,0,6,3,66,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/4/2018,Monday,4,0,6,3,71,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/5/2018,Tuesday,5,0,6,3,65,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/6/2018,Wednesday,6,1,6,3,83,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/7/2018,Thursday,7,1,6,3,55,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/8/2018,Friday,1,0,6,3,76,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/9/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/10/2018,Sunday,3,0,6,3,48,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/11/2018,Monday,4,0,6,3,46,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/12/2018,Tuesday,5,0,6,3,47,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/13/2018,Wednesday,6,1,6,3,54,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/14/2018,Thursday,7,1,6,3,67,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/15/2018,Friday,1,0,6,3,85,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/16/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/17/2018,Sunday,3,0,6,3,54,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/18/2018,Monday,4,0,6,3,59,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/19/2018,Tuesday,5,0,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/20/2018,Wednesday,6,1,6,3,58,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/21/2018,Thursday,7,1,6,3,82,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/22/2018,Friday,1,0,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/23/2018,Saturday,2,0,6,3,92,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6/24/2018,Sunday,3,0,6,3,73,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/25/2018,Monday,4,0,6,3,54,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6/26/2018,Tuesday,5,0,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6/27/2018,Wednesday,6,1,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6/28/2018,Thursday,7,1,6,3,74,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6/29/2018,Friday,1,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6/30/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7/1/2018,Sunday,3,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/2/2018,Monday,4,0,7,3,60,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/3/2018,Tuesday,5,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/4/2018,Wednesday,6,1,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/5/2018,Thursday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/6/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/7/2018,Saturday,2,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/8/2018,Sunday,3,0,7,3,59,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/9/2018,Monday,4,0,7,3,67,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/10/2018,Tuesday,5,0,7,3,79,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/11/2018,Wednesday,6,1,7,3,68,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/12/2018,Thursday,7,1,7,3,74,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/13/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/14/2018,Saturday,2,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/15/2018,Sunday,3,0,7,3,42,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/16/2018,Monday,4,0,7,3,57,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/17/2018,Tuesday,5,0,7,3,87,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/18/2018,Wednesday,6,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/19/2018,Thursday,7,1,7,3,87,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/20/2018,Friday,1,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/21/2018,Saturday,2,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/22/2018,Sunday,3,0,7,3,71,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/23/2018,Monday,4,0,7,3,77,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/24/2018,Tuesday,5,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7/25/2018,Wednesday,6,1,7,3,80,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/26/2018,Thursday,7,1,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7/27/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7/28/2018,Saturday,2,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7/29/2018,Sunday,3,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,Monday,4,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7/31/2018,Tuesday,5,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8/1/2018,Wednesday,6,1,8,3,86,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/2/2018,Thursday,7,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/3/2018,Friday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/4/2018,Saturday,2,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/5/2018,Sunday,3,0,8,3,80,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/6/2018,Monday,4,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/7/2018,Tuesday,5,0,8,3,88,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/8/2018,Wednesday,6,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/9/2018,Thursday,7,1,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/10/2018,Friday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/11/2018,Saturday,2,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/12/2018,Sunday,3,0,8,3,80,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/13/2018,Monday,4,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/14/2018,Tuesday,5,0,8,3,76,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/15/2018,Wednesday,6,1,8,3,81,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/16/2018,Thursday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/17/2018,Friday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/18/2018,Saturday,2,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/19/2018,Sunday,3,0,8,3,62,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8/20/2018,Monday,4,0,8,3,48,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8/21/2018,Tuesday,5,0,8,3,72,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8/22/2018,Wednesday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8/23/2018,Thursday,7,1,8,3,83,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/24/2018,Friday,1,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8/25/2018,Saturday,2,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8/26/2018,Sunday,3,0,8,3,54,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
