date,day_of_week,day_of_week_code,is_weekend,month,season_code,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,is_holiday,holiday_5,holiday_weekend,holiday_friendly,holiday_code,holiday_type,websession,websession30,websession45,websession60,seosearch,seosearch30,seosearch45,seasearch60,webhit,webhit30,webhit45,webhit60,webpv,webpv30,webpv45,webpv60,adclick,adclick30,adclick45,adclick60,adview,adview30,adview45,adview60,adconv,adconv30,adconv45,adconv60,priceact
10/31/2018,Wednesday,6,1,10,4,33,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,641,25093,37460,48626,173,6458,9500,12039,2890,133326,197020,254500,2738,126535,186959,241523,24,647,1382,1547,448,13884,32866,40981,0,8,11,11,133.1
1/29/2019,Tuesday,5,0,1,1,13,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,657,25373,40627,56626,156,6003,10040,14170,3794,134504,208729,282811,3588,127091,196694,266481,3,697,1116,1468,3,38398,48826,57197,0,12,21,25,133.16
3/28/2018,Wednesday,6,1,3,2,57,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,420,12783,20473,28340,96,3192,5087,7058,2341,70669,109751,151600,2242,66830,103805,143074,5,85,133,158,102,1027,1340,1610,0,2,4,8,133.31
3/29/2015,Sunday,1,0,3,2,29,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,314,419,559,272,5684,9706,14280,0,0,0,2,133.32
11/17/2015,Tuesday,3,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,705,1063,1416,150,7499,12518,16769,0,15,24,32,133.44
2/17/2015,Tuesday,3,0,2,1,29,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,289,404,551,324,8353,12190,15250,0,6,7,10,133.46
4/6/2015,Monday,2,0,4,2,41,49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Spring Break,spr,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,353,458,589,353,6030,9432,13980,1,1,1,1,133.57
5/18/2015,Monday,2,0,5,2,32,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,393,612,839,495,9480,13818,17185,0,5,8,8,133.76
3/22/2016,Tuesday,3,0,3,2,47,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,316,441,641,67,1812,2852,4271,0,12,16,18,133.82
5/6/2015,Wednesday,4,0,5,2,67,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,431,649,784,437,9031,12823,15061,0,5,6,6,134.01
2/2/2017,Thursday,6,1,2,1,24,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,133,212,4,763,1100,1643,0,1,4,4,134.01
4/11/2017,Tuesday,4,0,4,2,40,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,294,8526,12943,18305,123,3305,4905,6887,1095,28258,43033,60264,963,24926,38019,53157,0,66,100,130,3,607,862,1146,0,1,1,1,134.08
1/18/2017,Wednesday,5,0,1,1,29,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,125,213,265,48,874,1432,1789,0,3,4,5,134.12
4/8/2015,Wednesday,4,0,4,2,40,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Spring Break,spr,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,381,485,611,442,6746,9934,14369,0,1,1,1,134.17
5/31/2017,Wednesday,5,0,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,297,7800,11770,16009,117,3198,4729,6376,955,24721,37806,51783,807,20961,32210,44484,9,85,132,175,71,970,1353,1773,0,1,1,1,134.22
5/13/2015,Wednesday,4,0,5,2,49,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,393,610,811,165,8938,13048,16234,0,5,6,6,134.32
5/14/2015,Thursday,5,0,5,2,67,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,388,606,810,374,9109,13194,16322,0,5,6,6,134.34
11/4/2015,Wednesday,4,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,685,1038,1387,397,8317,12911,16892,0,14,21,33,134.54
5/17/2015,Sunday,1,0,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,385,613,831,329,9102,13701,16943,0,5,8,8,134.6
5/16/2018,Wednesday,6,1,5,2,57,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,406,13334,19322,25552,101,3241,4666,6234,2061,73168,105787,140569,1958,69191,100158,133172,11,349,436,481,221,6266,7896,8887,0,20,25,26,134.64
4/12/2015,Sunday,1,0,4,2,24,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,411,514,626,227,7249,9887,13894,0,1,1,1,134.79
3/28/2017,Tuesday,4,0,3,2,36,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321,8508,13920,19558,134,3163,5180,7176,1105,28518,45933,62340,984,25217,40538,54926,4,70,94,122,28,537,833,1122,0,0,0,1,134.89
4/25/2016,Monday,2,0,4,2,40,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,223,383,551,27,1405,2451,3366,1,12,17,24,134.99
6/14/2015,Sunday,1,0,6,3,65,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,444,621,828,463,11096,16322,20402,0,5,6,9,135.08
4/20/2015,Monday,2,0,4,2,24,66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,445,579,678,241,7923,10180,13677,0,3,3,3,135.31
4/5/2016,Tuesday,3,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,337,467,601,74,2089,2895,3961,2,11,16,20,135.31
10/31/2016,Monday,3,0,10,4,14,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,557,867,3,7670,11697,17534,0,5,8,9,135.36
5/11/2015,Monday,2,0,5,2,35,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,410,607,807,416,8948,13014,16123,0,5,6,6,135.45
5/5/2015,Tuesday,3,0,5,2,63,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,431,651,785,451,8947,12526,14783,0,6,6,6,135.47
1/13/2015,Tuesday,3,0,1,1,8,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,297,483,675,210,6568,10758,14418,0,4,6,8,135.59
3/15/2017,Wednesday,5,0,3,2,37,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,9718,15336,21597,109,3552,5535,7927,980,32127,48430,67791,874,28392,42668,59438,6,58,91,130,28,574,910,1263,0,1,1,1,135.59
2/22/2016,Monday,2,0,2,1,10,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,323,493,826,48,2389,3628,5504,1,7,14,28,135.66
5/20/2015,Wednesday,4,0,5,2,49,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,408,633,853,208,9637,13981,17560,0,5,8,8,135.76
3/2/2016,Wednesday,4,0,3,2,20,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,268,464,656,57,1892,3275,4591,0,9,12,20,135.79
4/23/2015,Thursday,5,0,4,2,34,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,443,600,704,342,7983,10590,13778,0,4,4,4,135.85
3/27/2017,Monday,3,0,3,2,32,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,8495,13857,19571,125,3147,5129,7175,910,28408,45639,62245,798,25131,40269,54809,1,64,91,114,5,539,828,1076,0,0,0,1,135.97
5/31/2015,Sunday,1,0,5,2,42,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,415,616,846,298,10218,14257,18647,1,5,8,10,135.98
4/30/2015,Thursday,5,0,4,2,26,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,430,641,755,209,8267,11414,13868,0,5,5,5,136.08
4/27/2015,Monday,2,0,4,2,35,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,427,626,729,275,8059,11129,13767,1,5,5,5,136.1
5/11/2016,Wednesday,4,0,5,2,50,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,178,322,466,88,1113,1997,3030,0,9,15,19,136.12
4/15/2018,Sunday,3,0,4,2,18,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,387,12117,18432,26001,85,2971,4532,6411,2255,65846,100935,139613,2137,62532,95562,132152,10,129,169,221,146,2501,2769,3122,1,6,7,9,136.13
2/29/2016,Monday,2,0,2,1,22,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,273,465,692,34,1986,3377,4790,2,11,13,24,136.18
4/18/2016,Monday,2,0,4,2,26,64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,254,440,566,31,1728,2717,3501,0,11,18,24,136.19
2/5/2017,Sunday,2,0,2,1,36,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,132,187,34,737,1135,1498,0,1,5,5,136.44
8/30/2016,Tuesday,4,0,8,3,55,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,530,839,1156,1290,18636,28011,36504,0,6,13,16,136.46
3/13/2016,Sunday,1,0,3,2,25,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,299,466,654,69,1792,3056,4397,1,12,16,20,136.53
3/13/2018,Tuesday,5,0,3,2,20,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,426,14111,21978,31830,101,3527,5498,7872,2250,74986,116835,168299,2137,70796,110065,158529,1,88,112,146,10,612,878,1161,0,3,7,10,136.63
3/7/2016,Monday,2,0,3,2,10,80,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,264,464,630,47,1838,3257,4449,1,10,12,19,136.74
7/16/2015,Thursday,5,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,555,761,1003,263,9845,16033,21119,1,7,9,11,136.77
4/11/2016,Monday,2,0,4,2,25,65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Spring Break,spr,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,288,469,578,34,1917,2875,3720,0,10,18,21,136.9
3/26/2015,Thursday,5,0,3,2,33,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,292,414,550,307,5861,10209,14329,0,0,0,4,136.95
4/4/2017,Tuesday,4,0,4,2,62,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Spring Break,spr,School,301,8636,13584,19089,133,3277,5054,7045,911,28694,45512,61570,819,25354,40206,54374,0,68,97,120,7,583,852,1121,0,1,1,1,137.04
2/15/2017,Wednesday,5,0,2,1,18,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Washington Midwinter Break,mwb,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,113,156,48,620,1017,1409,0,1,1,2,137.14
5/7/2015,Thursday,5,0,5,2,59,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,425,651,791,415,8946,13077,15355,0,5,6,6,137.16
6/21/2015,Sunday,1,0,6,3,78,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Father's Day,dad,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,463,668,872,280,11097,15890,20892,0,4,6,8,137.21
2/5/2015,Thursday,5,0,2,1,8,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,267,390,626,208,7629,11074,15028,0,6,8,11,137.25
5/27/2015,Wednesday,4,0,5,2,44,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,422,637,849,365,10115,13995,18174,1,4,8,9,137.26
5/30/2016,Monday,3,0,5,2,24,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Memorial Day,mem,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,331,417,502,90,6528,7033,7543,2,12,16,22,137.34
11/16/2015,Monday,2,0,11,4,15,75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,710,1067,1414,154,7587,12737,16835,4,16,24,32,137.38
4/16/2017,Sunday,2,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,237,8478,12748,17989,88,3302,4826,6746,865,28205,42486,59766,743,24800,37412,52714,0,56,90,122,6,564,878,1129,0,0,1,1,137.49
1/22/2015,Thursday,5,0,1,1,15,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,255,485,622,191,7115,11066,14138,0,2,5,6,137.52
6/18/2017,Sunday,2,0,6,3,80,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Father's Day,dad,Federal,288,8667,12541,16364,115,3595,5152,6604,932,26580,39009,51834,779,22284,32872,43911,6,126,171,212,71,1278,1743,2175,0,2,3,3,137.67
5/15/2015,Friday,6,1,5,2,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,384,607,818,466,9306,13493,16640,0,4,6,6,137.71
5/19/2015,Tuesday,3,0,5,2,46,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,407,626,848,388,9670,13994,17466,0,5,8,8,137.97
2/20/2017,Monday,3,0,2,1,75,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,President's Day,pres,Federal,421,11301,18580,27660,148,4223,7041,10851,1471,34286,55998,82259,1290,30017,48665,71096,0,68,102,147,7,611,936,1348,0,0,1,1,138.01
9/4/2015,Friday,6,1,9,4,74,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,657,1055,1333,291,7435,11557,16741,2,10,12,16,138.03
5/21/2015,Thursday,5,0,5,2,49,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,409,635,853,280,9670,13908,17700,0,4,7,8,138.1
10/28/2015,Wednesday,4,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,724,1064,1399,214,9263,13041,16764,0,13,22,34,138.15
4/17/2017,Monday,3,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,302,8493,12775,17911,118,3318,4850,6715,920,28198,42521,59498,798,24778,37430,52477,0,52,85,120,2,540,862,1116,0,0,1,1,138.18
4/7/2015,Tuesday,3,0,4,2,50,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Spring Break,spr,School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,366,469,596,500,6409,9739,14079,0,1,1,1,138.2
11/15/2016,Tuesday,4,0,11,4,25,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,168,331,523,92,7963,11546,16084,0,2,5,7,138.24
5/17/2016,Tuesday,3,0,5,2,28,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,203,312,459,83,1387,2079,3145,1,6,15,18,138.46
1/23/2017,Monday,3,0,1,1,41,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,98,181,269,50,772,1291,1863,0,4,4,5,138.59
4/26/2018,Thursday,7,1,4,2,29,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,414,11872,18240,24702,98,2845,4410,6068,2286,64655,99329,135297,2181,61367,94271,128154,12,203,244,290,171,3403,4037,4350,1,14,15,16,138.74
5/1/2018,Tuesday,5,0,5,2,15,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,487,12400,18630,24855,126,2954,4522,6056,2756,67947,102729,137211,2615,64542,97556,130023,13,255,300,339,237,4336,5327,5585,0,16,17,17,138.81
6/11/2015,Thursday,5,0,6,3,71,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,442,630,845,266,10873,15969,19849,0,5,6,10,138.95
4/19/2018,Thursday,7,1,4,2,38,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385,12061,18313,25316,91,2934,4486,6237,1852,66530,101152,138378,1761,63228,95837,131056,7,148,174,232,113,2909,3147,3490,0,7,7,10,138.96
6/5/2017,Monday,3,0,6,3,52,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,305,7932,11732,15810,124,3292,4745,6295,1036,25025,37698,51188,874,21102,32052,43716,3,88,123,167,37,974,1385,1797,0,1,1,1,139.03
4/19/2015,Sunday,1,0,4,2,42,48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,441,570,668,198,7796,10203,13732,0,3,3,3,139.06
1/25/2017,Wednesday,5,0,1,1,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,171,259,10,710,1253,1814,0,4,4,5,139.16
6/4/2015,Thursday,5,0,6,3,55,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,422,628,853,441,10442,15045,19389,0,4,7,10,139.32
9/7/2016,Wednesday,5,0,9,4,63,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,503,781,1087,1018,16839,26143,36666,0,7,9,15,139.48
6/3/2018,Sunday,3,0,6,3,66,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,515,14257,20829,26729,113,3463,5060,6471,3000,76704,112829,145424,2863,72567,106840,137793,0,303,490,581,0,7180,10217,11845,0,12,24,30,139.5
6/5/2018,Tuesday,5,0,6,3,65,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,493,14529,21203,27020,116,3506,5120,6495,2531,77253,114572,146886,2396,73037,108472,139159,0,306,498,607,0,7094,10467,12205,0,12,22,32,139.55
2/24/2016,Wednesday,4,0,2,1,14,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,297,479,801,43,2224,3524,5311,0,7,14,26,139.62
3/25/2015,Wednesday,4,0,3,2,26,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,280,403,542,284,5787,10322,14240,0,0,0,5,139.67
5/3/2016,Tuesday,3,0,5,2,31,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,187,333,519,44,1109,2183,3172,1,12,14,21,139.74
6/30/2015,Tuesday,3,0,6,3,46,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,493,730,908,238,11063,16133,21281,0,5,7,10,139.76
10/26/2015,Monday,2,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,734,1072,1396,193,9201,13075,16606,1,14,22,34,139.77
4/21/2016,Thursday,5,0,4,2,37,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,246,423,562,34,1598,2612,3410,0,12,18,24,139.81
3/9/2015,Monday,2,0,3,2,13,77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,230,366,506,105,7623,11597,15200,0,0,6,6,139.91
5/26/2016,Thursday,6,1,5,2,47,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,282,364,497,1362,4043,4527,5370,0,11,17,23,140.11
2/2/2018,Friday,7,1,2,1,77,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,474,20833,35044,51481,122,5101,9119,13818,2177,109527,180373,258954,2019,103028,169757,244052,2,76,100,142,29,741,1083,1568,0,6,6,7,140.17
4/13/2017,Thursday,6,1,4,2,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257,8529,12898,18274,97,3286,4874,6862,875,28192,42910,60302,791,24868,37891,53199,3,63,99,128,32,641,891,1140,0,1,1,1,140.37
5/10/2016,Tuesday,3,0,5,2,59,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,174,317,477,62,1059,1971,3017,0,9,15,20,140.5
5/1/2016,Sunday,1,0,5,2,35,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,197,339,528,21,1192,2225,3268,0,12,14,20,140.51
3/23/2015,Monday,2,0,3,2,18,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,243,370,511,161,5608,9948,13951,0,0,0,6,140.53
