holiday_friendly,holiday_code,holiday_type,date,day_of_week,day_of_week_code,is_weekend,month,season_code,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,is_holiday,holiday_5,holiday_weekend
NULL,NULL,NULL,00:00.0,Tuesday,4,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,8,3,88,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,8,3,82,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,8,3,68,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,8,3,64,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,8,3,60,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,8,3,57,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,9,4,75,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,9,4,91,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Labor Day,lbd,Federal,00:00.0,Monday,3,0,9,4,32,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,9,4,43,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,9,4,66,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,9,4,45,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,9,4,61,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,9,4,35,55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,9,4,59,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,9,4,65,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,9,4,87,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,9,4,57,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,9,4,50,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,9,4,72,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,9,4,84,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,9,4,60,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,9,4,51,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,9,4,57,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,9,4,81,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Friday,7,1,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,10,4,58,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,10,4,61,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,10,4,69,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,10,4,65,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Friday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,10,4,82,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,10,4,59,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,10,4,68,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Friday,7,1,10,4,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Oktoberfest,wsu,Leavenworth,00:00.0,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,10,4,43,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,10,4,26,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,10,4,35,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,10,4,42,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,10,4,56,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,10,4,77,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,10,4,40,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,10,4,30,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,10,4,24,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,11,4,28,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,11,4,81,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,11,4,23,67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,11,4,20,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Verterans Day,vet,Federal,00:00.0,Friday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,11,4,15,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,11,4,14,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,11,4,78,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,11,4,49,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,11,4,54,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,11,4,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,11,4,56,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Thanksgiving,thx,Federal,00:00.0,Thursday,6,1,11,4,66,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
Black Friday,bfr,Federal,00:00.0,Friday,7,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Monday,3,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,11,4,70,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,11,4,76,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,12,1,83,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,12,1,78,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,12,1,87,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,12,1,84,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,12,1,67,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,12,1,71,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,12,1,46,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Christmas,chr,Federal,00:00.0,Monday,3,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
New Year's Day,nyd,Federal,00:00.0,Monday,3,0,1,1,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,1,1,76,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,1,1,60,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,1,1,54,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,1,1,87,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,1,1,30,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,1,1,43,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,1,1,76,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,1,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,1,1,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Martin Luther King Jr. Day,mlk,Federal,00:00.0,Monday,3,0,1,1,20,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,1,1,24,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,1,1,40,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NULL,NULL,NULL,00:00.0,Friday,7,1,1,1,83,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Sunday,2,0,1,1,45,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,1,1,21,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,1,1,32,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,1,1,47,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,1,1,88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,1,1,49,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,1,1,23,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,1,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,1,1,28,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,2,1,25,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,7,1,2,1,77,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NULL,NULL,NULL,00:00.0,Saturday,1,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Sunday,2,0,2,1,20,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Monday,3,0,2,1,16,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Tuesday,4,0,2,1,19,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Wednesday,5,0,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NULL,NULL,NULL,00:00.0,Thursday,6,1,2,1,30,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NULL,NULL,NULL,00:00.0,Friday,1,0,2,1,78,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
NULL,NULL,NULL,00:00.0,Saturday,2,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NULL,NULL,NULL,00:00.0,Sunday,3,0,2,1,28,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
